DIA,MES,HR,TEMP
9,11,101.98,31.71
9,11,101.85,31.71
9,11,101.8,31.71
9,11,101.63,31.71
9,11,101.43,31.71
9,11,101.25,31.71
9,11,101.02,31.69
9,11,100.7,31.69
9,11,100.42,31.69
9,11,100.12,31.69
9,11,99.87,31.71
9,11,99.65,31.71
9,11,99.45,31.71
9,11,99.23,31.71
9,11,99.12,31.69
9,11,98.98,31.69
9,11,98.92,31.69
9,11,98.75,31.69
9,11,98.58,31.69
9,11,98.45,31.69
9,11,98.25,31.69
9,11,98.03,31.69
9,11,97.77,31.69
9,11,97.45,31.69
9,11,97.08,31.69
9,11,96.72,31.69
9,11,96.42,31.69
9,11,96.1,31.69
9,11,95.7,31.69
9,11,95.27,31.69
9,11,94.87,31.69
9,11,94.35,31.69
9,11,93.77,31.69
9,11,93.18,31.69
9,11,92.6,31.67
9,11,92.02,31.67
9,11,91.43,31.67
9,11,90.75,31.67
9,11,90.05,31.67
9,11,89.52,31.67
9,11,89.05,31.67
9,11,88.58,31.67
9,11,88.1,31.69
9,11,87.62,31.69
9,11,87.32,31.69
9,11,86.95,31.69
9,11,86.65,31.67
9,11,86.37,31.67
9,11,86.13,31.67
9,11,85.92,31.67
9,11,85.83,31.67
9,11,85.73,31.67
9,11,85.58,31.67
9,11,85.38,31.67
9,11,85.17,31.67
9,11,84.92,31.67
9,11,84.62,31.67
9,11,84.33,31.67
9,11,84.15,31.67
9,11,83.92,31.67
9,11,83.7,31.67
9,11,83.5,31.67
9,11,83.23,31.67
9,11,83.03,31.67
9,11,82.82,31.67
9,11,82.6,31.67
9,11,82.33,31.67
9,11,82.13,31.67
9,11,81.83,31.67
9,11,81.55,31.67
9,11,81.22,31.67
9,11,80.87,31.67
9,11,80.45,31.67
9,11,80.03,31.67
9,11,79.68,31.67
9,11,79.38,31.67
9,11,79,31.67
9,11,78.72,31.67
9,11,78.45,31.69
9,11,78.17,31.69
9,11,78.03,31.69
9,11,77.93,31.69
9,11,77.83,31.65
9,11,77.85,31.65
9,11,77.93,31.65
9,11,78.08,31.65
9,11,78.2,31.65
9,11,78.32,31.65
9,11,78.48,31.65
9,11,78.67,31.65
9,11,78.83,31.63
9,11,79.13,31.63
9,11,79.4,31.63
9,11,79.7,31.63
9,11,80.07,31.65
9,11,80.47,31.65
9,11,80.93,31.65
9,11,81.42,31.65
9,11,81.92,31.65
9,11,82.13,31.65
9,11,82.4,31.65
9,11,82.7,31.65
9,11,82.97,31.67
9,11,83.17,31.67
9,11,83.25,31.67
9,11,83.37,31.67
9,11,83.45,31.63
9,11,83.48,31.63
9,11,83.5,31.63
9,11,83.52,31.63
9,11,83.48,31.63
9,11,83.48,31.63
9,11,83.5,31.63
9,11,83.45,31.63
9,11,83.55,31.65
9,11,83.65,31.65
9,11,83.75,31.65
9,11,83.85,31.65
9,11,83.88,31.63
9,11,83.95,31.63
9,11,83.98,31.63
9,11,84.02,31.63
9,11,84.05,31.65
9,11,84.03,31.65
9,11,84.08,31.65
9,11,84.12,31.65
9,11,84.23,31.65
9,11,84.37,31.65
9,11,84.52,31.65
9,11,84.63,31.65
9,11,84.77,31.65
9,11,84.92,31.65
9,11,85.1,31.65
9,11,85.28,31.65
9,11,85.38,31.67
9,11,85.4,31.67
9,11,85.48,31.67
9,11,85.6,31.67
9,11,85.63,31.65
9,11,85.75,31.65
9,11,85.82,31.65
9,11,85.87,31.65
9,11,85.9,31.65
9,11,85.88,31.65
9,11,85.88,31.65
9,11,85.9,31.65
9,11,85.9,31.65
9,11,85.78,31.65
9,11,85.7,31.65
9,11,85.62,31.65
9,11,85.52,31.69
9,11,85.37,31.69
9,11,85.23,31.69
9,11,85.05,31.69
9,11,84.78,31.65
9,11,84.5,31.65
9,11,84.18,31.65
9,11,83.85,31.65
9,11,83.47,31.65
9,11,83.18,31.65
9,11,82.83,31.65
9,11,82.48,31.65
9,11,82.15,31.63
9,11,81.92,31.63
9,11,81.77,31.63
9,11,81.55,31.63
9,11,81.33,31.63
9,11,81.17,31.63
9,11,80.98,31.63
9,11,80.83,31.63
9,11,80.72,31.65
9,11,80.62,31.65
9,11,80.58,31.65
9,11,80.68,31.65
9,11,80.7,31.65
9,11,80.7,31.65
9,11,80.7,31.65
9,11,80.7,31.65
9,11,80.72,31.61
9,11,80.75,31.61
9,11,80.77,31.61
9,11,80.8,31.61
9,11,80.92,31.65
9,11,81.08,31.65
9,11,81.22,31.65
9,11,81.33,31.65
9,11,81.45,31.63
9,11,81.57,31.63
9,11,81.68,31.63
9,11,81.8,31.63
9,11,81.9,31.61
9,11,81.97,31.61
9,11,82,31.61
9,11,82.05,31.61
9,11,82.02,31.63
9,11,82.07,31.63
9,11,82.08,31.63
9,11,82.07,31.63
9,11,82.13,31.63
9,11,82.17,31.63
9,11,82.07,31.63
9,11,81.98,31.63
9,11,82,31.63
9,11,82,31.63
9,11,81.95,31.63
9,11,81.83,31.63
9,11,81.53,31.63
9,11,81.38,31.63
9,11,81.12,31.63
9,11,80.87,31.63
9,11,80.63,31.63
9,11,80.43,31.63
9,11,80.25,31.63
9,11,80.1,31.63
9,11,79.97,31.61
9,11,79.9,31.61
9,11,79.82,31.61
9,11,79.72,31.61
9,11,79.68,31.65
9,11,79.68,31.65
9,11,79.72,31.65
9,11,79.72,31.65
9,11,79.72,31.65
9,11,79.67,31.65
9,11,79.58,31.65
9,11,79.53,31.65
9,11,79.43,31.63
9,11,79.35,31.63
9,11,79.35,31.63
9,11,79.32,31.63
9,11,79.25,31.63
9,11,79.18,31.63
9,11,79.12,31.63
9,11,79.08,31.63
9,11,79,31.63
9,11,78.98,31.63
9,11,78.98,31.63
9,11,79.02,31.63
9,11,79.07,31.63
9,11,79.15,31.63
9,11,79.23,31.63
9,11,79.27,31.63
9,11,79.22,31.63
9,11,79.1,31.63
9,11,79,31.63
9,11,78.88,31.63
9,11,78.77,31.63
9,11,78.63,31.63
9,11,78.5,31.63
9,11,78.35,31.63
9,11,78.33,31.63
9,11,78.35,31.63
9,11,78.37,31.63
9,11,78.38,31.63
9,11,78.43,31.63
9,11,78.45,31.63
9,11,78.4,31.63
9,11,78.35,31.63
9,11,78.32,31.63
9,11,78.23,31.63
9,11,78.25,31.63
9,11,78.28,31.63
9,11,78.18,31.63
9,11,78.08,31.63
9,11,78.02,31.63
9,11,77.92,31.63
9,11,78.02,31.63
9,11,78.08,31.63
9,11,78.25,31.63
9,11,78.45,31.63
9,11,78.65,31.63
9,11,78.8,31.63
9,11,79.12,31.63
9,11,79.43,31.63
9,11,79.73,31.63
9,11,79.98,31.63
9,11,80.23,31.63
9,11,80.53,31.63
9,11,80.83,31.65
9,11,81.12,31.65
9,11,81.37,31.65
9,11,81.62,31.65
9,11,81.9,31.61
9,11,82.2,31.61
9,11,82.5,31.61
9,11,82.85,31.61
9,11,83.22,31.65
9,11,83.55,31.65
9,11,83.82,31.65
9,11,84.07,31.65
9,11,84.33,31.63
9,11,84.57,31.63
9,11,84.67,31.63
9,11,84.72,31.63
9,11,84.8,31.61
9,11,84.93,31.61
9,11,85,31.61
9,11,85.1,31.61
9,11,85.15,31.63
9,11,85.07,31.63
9,11,85,31.63
9,11,84.95,31.63
9,11,84.88,31.61
9,11,84.83,31.61
9,11,84.75,31.61
9,11,84.58,31.61
9,11,84.47,31.63
9,11,84.37,31.63
9,11,84.3,31.63
9,11,84.27,31.63
9,11,84.15,31.63
9,11,84.05,31.63
9,11,83.98,31.63
9,11,83.93,31.63
9,11,83.88,31.63
9,11,83.83,31.63
9,11,83.83,31.63
9,11,83.85,31.63
9,11,83.87,31.63
9,11,83.9,31.63
9,11,83.95,31.63
9,11,84,31.63
9,11,84.1,31.63
9,11,84.18,31.63
9,11,84.23,31.63
9,11,84.32,31.63
9,11,84.4,31.63
9,11,84.47,31.63
9,11,84.48,31.63
9,11,84.48,31.63
9,11,84.52,31.63
9,11,84.65,31.63
9,11,84.62,31.63
9,11,84.6,31.63
9,11,84.6,31.63
9,11,84.6,31.63
9,11,84.63,31.63
9,11,84.68,31.63
9,11,84.72,31.63
9,11,84.78,31.63
9,11,84.85,31.63
9,11,84.93,31.63
9,11,84.97,31.61
9,11,85,31.61
9,11,85.03,31.61
9,11,85.03,31.61
9,11,85.03,31.61
9,11,85.07,31.61
9,11,85.13,31.61
9,11,85.22,31.61
9,11,85.3,31.61
9,11,85.47,31.61
9,11,85.7,31.61
9,11,85.93,31.61
9,11,86.23,31.63
9,11,86.42,31.63
9,11,86.63,31.63
9,11,86.78,31.63
9,11,86.85,31.63
9,11,87.02,31.63
9,11,87.23,31.63
9,11,87.42,31.63
9,11,87.58,31.61
9,11,87.77,31.61
9,11,87.97,31.61
9,11,88.27,31.61
9,11,88.52,31.61
9,11,88.77,31.61
9,11,89.03,31.61
9,11,89.28,31.61
9,11,89.5,31.61
9,11,89.75,31.61
9,11,90.02,31.61
9,11,90.27,31.61
9,11,90.52,31.61
9,11,90.77,31.61
9,11,91,31.61
9,11,91.25,31.61
9,11,91.47,31.63
9,11,91.67,31.63
9,11,91.85,31.63
9,11,92.02,31.63
9,11,92.17,31.59
9,11,92.42,31.59
9,11,92.65,31.59
9,11,92.92,31.59
9,11,93.17,31.61
9,11,93.42,31.61
9,11,93.75,31.61
9,11,94.05,31.61
9,11,94.17,31.61
9,11,94.23,31.61
9,11,94.23,31.61
9,11,94.2,31.61
9,11,94.15,31.61
9,11,94.12,31.61
9,11,94.05,31.61
9,11,93.98,31.61
9,11,93.92,31.63
9,11,93.82,31.63
9,11,93.7,31.63
9,11,93.58,31.63
9,11,93.48,31.59
9,11,93.37,31.59
9,11,93.23,31.59
9,11,93.12,31.59
9,11,92.92,31.61
9,11,92.68,31.61
9,11,92.42,31.61
9,11,92.15,31.61
9,11,91.9,31.59
9,11,91.62,31.59
9,11,91.37,31.59
9,11,91.1,31.59
9,11,90.85,31.61
9,11,90.63,31.61
9,11,90.47,31.61
9,11,90.33,31.61
9,11,90.32,31.59
9,11,90.27,31.59
9,11,90.15,31.59
9,11,90.07,31.59
9,11,90,31.61
9,11,89.92,31.61
9,11,89.95,31.61
9,11,90.02,31.61
9,11,90.1,31.63
9,11,90.22,31.63
9,11,90.3,31.63
9,11,90.42,31.63
9,11,90.53,31.61
9,11,90.6,31.61
9,11,90.65,31.61
9,11,90.7,31.61
9,11,90.77,31.61
9,11,90.83,31.61
9,11,90.93,31.61
9,11,91,31.61
9,11,91.05,31.61
9,11,91.03,31.61
9,11,91.1,31.61
9,11,91.15,31.61
9,11,91.25,31.63
9,11,91.27,31.63
9,11,91.35,31.63
9,11,91.45,31.63
9,11,91.58,31.61
9,11,91.72,31.61
9,11,91.8,31.61
9,11,91.9,31.61
9,11,92.18,31.63
9,11,92.43,31.63
9,11,92.75,31.63
9,11,93.05,31.63
9,11,93.35,31.61
9,11,93.67,31.61
9,11,94,31.61
9,11,94.28,31.61
9,11,94.58,31.61
9,11,94.9,31.61
9,11,95.25,31.61
9,11,95.58,31.61
9,11,95.93,31.61
9,11,96.25,31.61
9,11,96.6,31.61
9,11,96.98,31.61
9,11,97.45,31.61
9,11,97.93,31.61
9,11,98.37,31.61
9,11,98.82,31.61
9,11,99.25,31.61
9,11,99.65,31.61
9,11,99.9,31.61
9,11,100.2,31.61
9,11,100.4,31.61
9,11,100.6,31.61
9,11,100.77,31.61
9,11,100.97,31.61
9,11,101.1,31.61
9,11,101.28,31.61
9,11,101.5,31.61
9,11,101.73,31.61
9,11,101.93,31.61
9,11,102.1,31.61
9,11,102.12,31.61
9,11,102.1,31.61
9,11,102.07,31.57
9,11,102,31.57
9,11,101.93,31.57
9,11,101.87,31.57
9,11,101.8,31.57
9,11,101.72,31.57
9,11,101.63,31.57
9,11,101.52,31.57
9,11,101.38,31.57
9,11,101.17,31.57
9,11,100.9,31.57
9,11,100.65,31.57
9,11,100.5,31.61
9,11,100.37,31.61
9,11,100.2,31.61
9,11,100.05,31.61
9,11,99.87,31.59
9,11,99.68,31.59
9,11,99.52,31.59
9,11,99.32,31.59
9,11,99.1,31.61
9,11,98.87,31.61
9,11,98.65,31.61
9,11,98.38,31.61
9,11,98.08,31.61
9,11,97.77,31.61
9,11,97.45,31.61
9,11,97.13,31.61
9,11,96.77,31.61
9,11,96.35,31.61
9,11,95.95,31.61
9,11,95.58,31.61
9,11,95.2,31.61
9,11,94.75,31.61
9,11,94.35,31.61
9,11,93.95,31.61
9,11,93.52,31.61
9,11,93.1,31.61
9,11,92.7,31.61
9,11,92.27,31.61
9,11,91.88,31.59
9,11,91.5,31.59
9,11,91.18,31.59
9,11,90.83,31.59
9,11,90.6,31.61
9,11,90.35,31.61
9,11,90.22,31.61
9,11,90,31.61
9,11,89.73,31.57
9,11,89.37,31.57
9,11,89.05,31.57
9,11,88.68,31.57
9,11,88.37,31.59
9,11,88,31.59
9,11,87.6,31.59
9,11,87.18,31.59
9,11,86.82,31.59
9,11,86.48,31.59
9,11,86.12,31.59
9,11,85.83,31.59
9,11,85.57,31.61
9,11,85.28,31.61
9,11,85,31.61
9,11,84.7,31.61
9,11,84.38,31.61
9,11,84.05,31.61
9,11,83.67,31.61
9,11,83.33,31.61
9,11,82.95,31.59
16,11,81,29.39
16,11,91.75,29.39
16,11,88.6,29.39
16,11,83,29.39
16,11,79,29.39
16,11,75.88,29.39
16,11,73.22,29.39
16,11,71.6,29.39
16,11,70.18,29.39
16,11,69,29.39
16,11,67.92,29.39
16,11,67,29.39
16,11,66.07,29.39
16,11,65.56,29.39
16,11,65.12,29.43
16,11,65.17,29.43
16,11,65.47,29.43
16,11,65.8,29.43
16,11,65.9,29.43
16,11,65.32,29.43
16,11,64.74,29.43
16,11,64.25,29.43
16,11,64.4,29.45
16,11,64.58,29.45
16,11,64.81,29.45
16,11,64.86,29.45
16,11,65.14,29.47
16,11,65.4,29.47
16,11,65.65,29.47
16,11,65.91,29.47
16,11,66.18,29.49
16,11,66.44,29.49
16,11,66.69,29.49
16,11,66.92,29.49
16,11,67.14,29.51
16,11,67.34,29.51
16,11,67.56,29.51
16,11,67.8,29.51
16,11,67.95,29.51
16,11,68.07,29.51
16,11,68.21,29.51
16,11,68.27,29.51
16,11,68.31,29.53
16,11,68.33,29.53
16,11,68.3,29.53
16,11,68.29,29.53
16,11,68.53,29.53
16,11,68.74,29.53
16,11,68.96,29.53
16,11,69.15,29.53
16,11,69.26,29.55
16,11,69.41,29.55
16,11,69.56,29.55
16,11,69.7,29.55
16,11,69.81,29.57
16,11,69.9,29.57
16,11,69.93,29.57
16,11,69.95,29.57
16,11,69.95,29.61
16,11,69.97,29.61
16,11,69.72,29.61
16,11,69.02,29.61
16,11,69.12,29.61
16,11,69.57,29.61
16,11,70.02,29.61
16,11,70.48,29.61
16,11,71.02,29.63
16,11,71.47,29.63
16,11,71.92,29.63
16,11,72.35,29.63
16,11,72.8,29.63
16,11,73.27,29.63
16,11,73.78,29.63
16,11,74.25,29.63
16,11,74.75,29.65
16,11,75.1,29.65
16,11,75.33,29.65
16,11,75.55,29.65
16,11,75.82,29.65
16,11,76.35,29.65
16,11,76.88,29.65
16,11,77.55,29.65
16,11,77.83,29.67
16,11,78.08,29.67
16,11,78.3,29.67
16,11,78.6,29.67
16,11,78.8,29.67
16,11,79,29.67
16,11,79.22,29.67
16,11,79.42,29.67
16,11,79.57,29.63
16,11,79.77,29.63
16,11,79.98,29.63
16,11,80.17,29.63
16,11,80.33,29.67
16,11,80.52,29.67
16,11,80.67,29.67
16,11,80.8,29.67
16,11,80.98,29.67
16,11,81.05,29.67
16,11,81.12,29.67
16,11,81.25,29.67
16,11,81.4,29.69
16,11,81.57,29.69
16,11,81.77,29.69
16,11,82.07,29.69
16,11,82.23,29.69
16,11,82.42,29.69
16,11,82.58,29.69
16,11,82.7,29.69
16,11,82.92,29.69
16,11,83.05,29.69
16,11,83.13,29.69
16,11,83.28,29.69
16,11,83.43,29.71
16,11,83.63,29.71
16,11,83.93,29.71
16,11,84.37,29.71
16,11,84.75,29.71
16,11,85.12,29.71
16,11,85.48,29.71
16,11,85.72,29.71
16,11,85.93,29.71
16,11,86.13,29.71
16,11,86.3,29.71
16,11,86.47,29.71
16,11,86.6,29.73
16,11,86.72,29.73
16,11,86.88,29.73
16,11,87.07,29.73
16,11,87.22,29.73
16,11,87.35,29.73
16,11,87.55,29.73
16,11,87.57,29.73
16,11,87.53,29.71
16,11,87.5,29.71
16,11,87.52,29.71
16,11,87.52,29.71
16,11,87.5,29.71
16,11,87.5,29.71
16,11,87.53,29.71
16,11,87.43,29.71
16,11,87.48,29.71
16,11,87.53,29.71
16,11,87.57,29.71
16,11,87.62,29.71
16,11,87.65,29.73
16,11,87.68,29.73
16,11,87.68,29.73
16,11,87.67,29.73
16,11,87.67,29.73
16,11,87.62,29.73
16,11,87.53,29.73
16,11,87.52,29.73
16,11,87.48,29.73
16,11,87.45,29.73
16,11,87.45,29.73
16,11,87.43,29.73
16,11,87.45,29.75
16,11,87.63,29.75
16,11,87.93,29.75
16,11,88.22,29.75
16,11,88.5,29.75
16,11,88.72,29.75
16,11,88.88,29.75
16,11,88.95,29.75
16,11,88.95,29.73
16,11,88.93,29.73
16,11,88.92,29.73
16,11,88.98,29.73
16,11,88.98,29.73
16,11,89.03,29.73
16,11,89.13,29.73
16,11,89.18,29.73
16,11,89.2,29.75
16,11,89.1,29.75
16,11,88.93,29.75
16,11,88.63,29.75
16,11,88.32,29.73
16,11,88.02,29.73
16,11,87.72,29.73
16,11,87.5,29.73
16,11,87.3,29.71
16,11,87.12,29.71
16,11,86.98,29.71
16,11,86.85,29.71
16,11,86.73,29.69
16,11,86.58,29.69
16,11,86.37,29.69
16,11,86.07,29.69
16,11,85.82,29.69
16,11,85.58,29.69
16,11,85.22,29.69
16,11,84.98,29.69
16,11,84.78,29.67
16,11,84.53,29.67
16,11,84.32,29.67
16,11,84.1,29.67
16,11,83.93,29.65
16,11,83.7,29.65
16,11,83.47,29.65
16,11,83.18,29.65
16,11,82.88,29.65
16,11,82.58,29.65
16,11,82.28,29.65
16,11,82.03,29.65
16,11,81.82,29.67
16,11,81.62,29.67
16,11,81.43,29.67
16,11,81.27,29.67
16,11,81.08,29.67
16,11,80.93,29.67
16,11,80.82,29.67
16,11,80.65,29.67
16,11,80.52,29.65
16,11,80.37,29.65
16,11,80.23,29.65
16,11,80.33,29.65
16,11,80.4,29.71
16,11,80.42,29.71
16,11,80.3,29.71
16,11,80.25,29.71
16,11,80.17,29.67
16,11,80.13,29.67
16,11,80.15,29.67
16,11,80.12,29.67
16,11,80.12,29.69
16,11,80.13,29.69
16,11,80.18,29.69
16,11,80.17,29.69
16,11,80.18,29.69
16,11,80.18,29.69
16,11,80.17,29.69
16,11,80.08,29.69
16,11,80.07,29.67
16,11,80.15,29.67
16,11,80.27,29.67
16,11,80.43,29.67
16,11,80.6,29.67
16,11,80.72,29.67
16,11,80.85,29.67
16,11,80.97,29.67
16,11,81.1,29.67
16,11,81.22,29.67
16,11,81.32,29.67
16,11,81.42,29.67
16,11,81.52,29.69
16,11,81.7,29.69
16,11,81.92,29.69
16,11,82.18,29.69
16,11,82.42,29.67
16,11,82.63,29.67
16,11,82.9,29.67
16,11,83.2,29.67
16,11,83.48,29.65
16,11,83.83,29.65
16,11,84.12,29.65
16,11,84.25,29.65
16,11,84.38,29.67
16,11,84.55,29.67
16,11,84.73,29.67
16,11,84.93,29.67
16,11,85.1,29.65
16,11,85.25,29.65
16,11,85.48,29.65
16,11,85.67,29.65
16,11,85.83,29.67
16,11,85.98,29.67
16,11,86.15,29.67
16,11,86.33,29.67
16,11,86.55,29.67
16,11,86.67,29.67
16,11,86.78,29.67
16,11,86.87,29.67
16,11,86.95,29.67
16,11,86.98,29.67
16,11,86.97,29.67
16,11,86.77,29.67
16,11,86.62,29.65
16,11,86.48,29.65
16,11,86.37,29.65
16,11,86.17,29.65
16,11,85.98,29.67
16,11,85.78,29.67
16,11,85.58,29.67
16,11,85.4,29.67
16,11,85.2,29.67
16,11,84.98,29.67
16,11,84.73,29.67
16,11,84.55,29.67
16,11,84.4,29.65
16,11,84.25,29.65
16,11,84.12,29.65
16,11,84.02,29.65
16,11,83.9,29.65
16,11,83.77,29.65
16,11,83.62,29.65
16,11,83.4,29.65
16,11,83.17,29.67
16,11,82.98,29.67
16,11,82.93,29.67
16,11,82.85,29.67
16,11,82.77,29.67
16,11,82.67,29.67
16,11,82.48,29.67
16,11,82.28,29.67
16,11,82.05,29.65
16,11,81.88,29.65
16,11,81.67,29.65
16,11,81.48,29.65
16,11,81.33,29.65
16,11,81.2,29.65
16,11,81.05,29.65
16,11,80.87,29.65
16,11,80.68,29.65
16,11,80.52,29.65
16,11,80.37,29.65
16,11,80.4,29.65
16,11,80.42,29.65
16,11,80.43,29.65
16,11,80.43,29.65
16,11,80.43,29.65
16,11,80.5,29.65
16,11,80.6,29.65
16,11,80.63,29.65
16,11,80.65,29.65
16,11,80.65,29.65
16,11,80.68,29.65
16,11,80.7,29.65
16,11,80.72,29.65
16,11,80.75,29.63
16,11,80.83,29.63
16,11,80.88,29.63
16,11,81.03,29.63
16,11,81.2,29.65
16,11,81.42,29.65
16,11,81.9,29.65
16,11,82.35,29.65
16,11,82.85,29.63
16,11,83.4,29.63
16,11,83.95,29.63
16,11,84.5,29.63
16,11,85.05,29.63
16,11,85.68,29.63
16,11,86.33,29.63
16,11,87.05,29.63
16,11,87.75,29.61
16,11,88.45,29.61
16,11,89.17,29.61
16,11,89.8,29.61
16,11,90.42,29.61
16,11,91.17,29.61
16,11,91.87,29.61
16,11,92.58,29.61
16,11,93.28,29.61
16,11,94.12,29.61
16,11,94.22,29.61
16,11,94.38,29.61
16,11,94.57,29.59
16,11,94.73,29.59
16,11,94.77,29.59
16,11,94.82,29.59
16,11,94.88,29.63
16,11,95,29.63
16,11,95.18,29.63
16,11,95.43,29.63
16,11,95.7,29.63
16,11,95.9,29.63
16,11,96.32,29.63
16,11,96.32,29.63
16,11,96.07,29.63
16,11,95.8,29.63
16,11,95.57,29.63
16,11,95.33,29.63
16,11,94.92,29.65
16,11,94.45,29.65
16,11,94.03,29.65
16,11,93.6,29.65
16,11,93.18,29.65
16,11,92.77,29.65
16,11,92.33,29.65
16,11,91.9,29.65
16,11,91.45,29.63
16,11,91.05,29.63
16,11,90.65,29.63
16,11,90.22,29.63
16,11,89.62,29.63
16,11,89.25,29.63
16,11,89.03,29.63
16,11,88.77,29.63
16,11,88.47,29.61
16,11,88.18,29.61
16,11,87.92,29.61
16,11,87.32,29.61
16,11,86.75,29.61
16,11,86.2,29.61
16,11,85.43,29.61
16,11,84.67,29.61
16,11,83.8,29.63
16,11,82.92,29.63
16,11,82.05,29.63
16,11,81.2,29.63
16,11,80.4,29.65
16,11,79.53,29.65
16,11,78.88,29.65
16,11,78.23,29.65
16,11,77.6,29.63
16,11,77.1,29.63
16,11,76.57,29.63
16,11,76.2,29.63
16,11,75.77,29.63
16,11,75.2,29.63
16,11,74.67,29.63
16,11,74.18,29.63
16,11,73.7,29.65
16,11,73.08,29.65
16,11,73.37,29.65
16,11,73.63,29.65
16,11,73.92,29.67
16,11,74.22,29.67
16,11,74.5,29.67
16,11,74.78,29.67
16,11,75.05,29.69
16,11,75.32,29.69
16,11,75.6,29.69
16,11,75.82,29.69
16,11,76.02,29.67
16,11,76.18,29.67
16,11,76.18,29.67
16,11,76.63,29.67
16,11,77.32,29.69
16,11,78.02,29.69
16,11,78.77,29.69
16,11,79.53,29.69
16,11,80.52,29.69
16,11,81.55,29.69
16,11,82.57,29.69
16,11,83.57,29.69
16,11,84.53,29.71
16,11,85.47,29.71
16,11,86.42,29.71
16,11,87.37,29.71
16,11,88.27,29.71
16,11,89.12,29.71
16,11,89.68,29.71
16,11,90.32,29.71
16,11,91.13,29.71
16,11,91.72,29.71
16,11,92.15,29.71
16,11,92.62,29.71
16,11,93.13,29.73
16,11,93.65,29.73
16,11,94.07,29.73
16,11,94.9,29.73
16,11,95.72,29.73
16,11,96.48,29.73
16,11,97.22,29.73
16,11,97.97,29.73
16,11,98.7,29.73
16,11,99.37,29.73
16,11,99.93,29.73
16,11,100.55,29.73
16,11,101.1,29.75
16,11,101.65,29.75
16,11,102.13,29.75
16,11,102.58,29.75
16,11,103.02,29.77
16,11,103.4,29.77
16,11,103.82,29.77
16,11,104.2,29.77
16,11,104.62,29.77
16,11,105.05,29.77
16,11,105.53,29.77
16,11,105.93,29.77
16,11,106.35,29.77
16,11,106.8,29.77
16,11,107.1,29.77
16,11,107.42,29.77
16,11,107.67,29.81
16,11,108.12,29.81
16,11,108.62,29.81
16,11,109.1,29.81
16,11,109.58,29.81
16,11,110.03,29.81
16,11,110.5,29.81
16,11,110.98,29.81
16,11,111.5,29.81
16,11,112.07,29.81
16,11,112.63,29.81
16,11,113.17,29.81
16,11,113.68,29.83
16,11,114.18,29.83
16,11,114.62,29.83
16,11,115.02,29.83
16,11,115.37,29.85
16,11,115.7,29.85
16,11,116,29.85
16,11,116.33,29.85
16,11,116.68,29.83
16,11,117.08,29.83
16,11,117.45,29.83
16,11,117.82,29.83
16,11,118.15,29.85
16,11,118.47,29.85
16,11,119.05,29.85
16,11,119.6,29.85
16,11,120.12,29.89
16,11,120.57,29.89
16,11,120.97,29.89
16,11,121.42,29.89
16,11,121.83,29.87
16,11,122.25,29.87
16,11,122.77,29.87
16,11,123.17,29.87
16,11,123.53,29.91
16,11,123.95,29.91
16,11,124.38,29.91
16,11,124.8,29.91
16,11,125.23,29.87
16,11,125.72,29.87
16,11,126.27,29.87
16,11,126.75,29.87
16,11,127.25,29.87
16,11,127.83,29.87
16,11,128.27,29.87
16,11,128.68,29.87
16,11,129.08,29.85
16,11,129.4,29.85
16,11,129.83,29.85
16,11,130.22,29.85
16,11,130.62,29.83
16,11,131.02,29.83
16,11,131.37,29.83
16,11,131.78,29.83
16,11,132.22,29.81
16,11,132.25,29.81
16,11,132.27,29.81
16,11,132.25,29.81
16,11,132.22,29.85
16,11,131.95,29.85
16,11,131.53,29.85
16,11,131.13,29.85
16,11,130.73,29.85
16,11,130.35,29.85
16,11,129.95,29.85
16,11,129.55,29.85
16,11,129.18,29.89
16,11,128.72,29.89
16,11,128.23,29.89
16,11,127.72,29.89
16,11,127.18,29.85
16,11,126.67,29.85
16,11,126.2,29.85
16,11,125.77,29.85
16,11,125.35,29.85
16,11,125.32,29.85
16,11,125.38,29.85
16,11,125.47,29.85
16,11,125.55,29.83
16,11,125.63,29.83
16,11,125.68,29.83
16,11,125.83,29.83
16,11,126.08,29.85
16,11,126.37,29.85
16,11,126.68,29.85
16,11,127.03,29.85
16,11,127.4,29.85
16,11,127.8,29.85
16,11,128.23,29.85
16,11,128.62,29.85
16,11,129.02,29.85
16,11,129.42,29.85
16,11,129.83,29.85
16,11,130.13,29.85
16,11,130.47,29.85
16,11,130.78,29.85
16,11,131.08,29.85
16,11,130.92,29.85
16,11,130.75,29.85
16,11,130.58,29.85
16,11,130.55,29.85
16,11,130.58,29.85
16,11,130.68,29.87
16,11,130.75,29.87
16,11,130.92,29.87
16,11,131.1,29.87
16,11,131.48,29.87
16,11,131.88,29.87
16,11,132.15,29.87
16,11,132.4,29.87
16,11,132.65,29.89
16,11,132.92,29.89
16,11,133.18,29.89
16,11,133.45,29.89
16,11,133.72,29.87
16,11,134.33,29.87
16,11,134.97,29.87
16,11,135.6,29.87
16,11,136.28,29.89
16,11,136.97,29.89
16,11,137.75,29.89
16,11,138.5,29.89
16,11,139.22,29.89
16,11,139.9,29.89
16,11,140.57,29.89
16,11,141.22,29.89
16,11,141.83,29.89
16,11,142.53,29.89
16,11,143.27,29.89
16,11,144.05,29.89
16,11,144.87,29.95
16,11,145.68,29.95
16,11,146.47,29.95
16,11,147.28,29.95
